date,source,unit,State,year,month,value
2024-10-15,Coal,MW,Delhi,2024,10,
2024-11-15,Coal,MW,Delhi,2024,11,
2024-12-15,Coal,MW,Delhi,2024,12,
2025-01-15,Coal,MW,Delhi,2025,1,
2025-02-15,Coal,MW,Delhi,2025,2,
2025-03-15,Coal,MW,Delhi,2025,3,
2025-04-15,Coal,MW,Delhi,2025,4,
2025-05-15,Coal,MW,Delhi,2025,5,
2025-06-15,Coal,MW,Delhi,2025,6,
2025-07-15,Coal,MW,Delhi,2025,7,
2025-08-15,Coal,MW,Delhi,2025,8,
2024-01-15,Oil & Gas,MW,Delhi,2024,1,2208.4
2024-02-15,Oil & Gas,MW,Delhi,2024,2,2208.4
2024-03-15,Oil & Gas,MW,Delhi,2024,3,2208.4
2024-04-15,Oil & Gas,MW,Delhi,2024,4,2208.4
2024-05-15,Oil & Gas,MW,Delhi,2024,5,2208.4
2024-06-15,Oil & Gas,MW,Delhi,2024,6,2208.4
2024-07-15,Oil & Gas,MW,Delhi,2024,7,2208.4
2024-08-15,Oil & Gas,MW,Delhi,2024,8,2208.4
2024-09-15,Oil & Gas,MW,Delhi,2024,9,2208.4
2024-10-15,Oil & Gas,MW,Delhi,2024,10,2208.4
2024-11-15,Oil & Gas,MW,Delhi,2024,11,2208.4
2024-12-15,Oil & Gas,MW,Delhi,2024,12,2208.4
2025-01-15,Oil & Gas,MW,Delhi,2025,1,2208.4
2025-02-15,Oil & Gas,MW,Delhi,2025,2,2208.4
2025-03-15,Oil & Gas,MW,Delhi,2025,3,2208.4
2025-04-15,Oil & Gas,MW,Delhi,2025,4,2100.4
2025-05-15,Oil & Gas,MW,Delhi,2025,5,2100.4
2025-06-15,Oil & Gas,MW,Delhi,2025,6,2100.4
2025-07-15,Oil & Gas,MW,Delhi,2025,7,2100.4
2025-08-15,Oil & Gas,MW,Delhi,2025,8,2100.4
2024-01-15,Nuclear,MW,Delhi,2024,1,
2024-02-15,Nuclear,MW,Delhi,2024,2,
2024-03-15,Nuclear,MW,Delhi,2024,3,
2024-04-15,Nuclear,MW,Delhi,2024,4,
2024-05-15,Nuclear,MW,Delhi,2024,5,
2024-06-15,Nuclear,MW,Delhi,2024,6,
2024-07-15,Nuclear,MW,Delhi,2024,7,
2024-08-15,Nuclear,MW,Delhi,2024,8,
2024-09-15,Nuclear,MW,Delhi,2024,9,
2024-10-15,Nuclear,MW,Delhi,2024,10,
2024-11-15,Nuclear,MW,Delhi,2024,11,
2024-12-15,Nuclear,MW,Delhi,2024,12,
2025-01-15,Nuclear,MW,Delhi,2025,1,
2025-02-15,Nuclear,MW,Delhi,2025,2,
2025-03-15,Nuclear,MW,Delhi,2025,3,
2025-04-15,Nuclear,MW,Delhi,2025,4,
2025-05-15,Nuclear,MW,Delhi,2025,5,
2025-06-15,Nuclear,MW,Delhi,2025,6,
2025-07-15,Nuclear,MW,Delhi,2025,7,
2025-08-15,Nuclear,MW,Delhi,2025,8,
2024-01-15,Hydro,MW,Delhi,2024,1,
2024-02-15,Hydro,MW,Delhi,2024,2,
2024-03-15,Hydro,MW,Delhi,2024,3,
2024-04-15,Hydro,MW,Delhi,2024,4,
2024-05-15,Hydro,MW,Delhi,2024,5,
2024-06-15,Hydro,MW,Delhi,2024,6,
2024-07-15,Hydro,MW,Delhi,2024,7,
2024-08-15,Hydro,MW,Delhi,2024,8,
2024-09-15,Hydro,MW,Delhi,2024,9,
2024-10-15,Hydro,MW,Delhi,2024,10,
2024-11-15,Hydro,MW,Delhi,2024,11,
2024-12-15,Hydro,MW,Delhi,2024,12,
2025-01-15,Hydro,MW,Delhi,2025,1,
2025-02-15,Hydro,MW,Delhi,2025,2,
2025-03-15,Hydro,MW,Delhi,2025,3,
2025-04-15,Hydro,MW,Delhi,2025,4,
2025-05-15,Hydro,MW,Delhi,2025,5,
2025-06-15,Hydro,MW,Delhi,2025,6,
2025-07-15,Hydro,MW,Delhi,2025,7,
2025-08-15,Hydro,MW,Delhi,2025,8,
2024-01-15,Solar,MW,Delhi,2024,1,237.29
2024-02-15,Solar,MW,Delhi,2024,2,237.29
2024-03-15,Solar,MW,Delhi,2024,3,256.51
2024-04-15,Solar,MW,Delhi,2024,4,256.51
2024-05-15,Solar,MW,Delhi,2024,5,263.48
2024-06-15,Solar,MW,Delhi,2024,6,264.31
2024-07-15,Solar,MW,Delhi,2024,7,275.12
2024-08-15,Solar,MW,Delhi,2024,8,281.15
2024-09-15,Solar,MW,Delhi,2024,9,285.89
2024-10-15,Solar,MW,Delhi,2024,10,288.39
2024-11-15,Solar,MW,Delhi,2024,11,292.38
2024-12-15,Solar,MW,Delhi,2024,12,294.9
2025-01-15,Solar,MW,Delhi,2025,1,305.9
2025-02-15,Solar,MW,Delhi,2025,2,313.4
2025-03-15,Solar,MW,Delhi,2025,3,313.4
2025-04-15,Solar,MW,Delhi,2025,4,319.3
2025-05-15,Solar,MW,Delhi,2025,5,334.5
2025-06-15,Solar,MW,Delhi,2025,6,344.3
2025-07-15,Solar,MW,Delhi,2025,7,352.6
2025-08-15,Solar,MW,Delhi,2025,8,357.2
2024-01-15,Wind,MW,Delhi,2024,1,
2024-02-15,Wind,MW,Delhi,2024,2,
2024-03-15,Wind,MW,Delhi,2024,3,
2024-04-15,Wind,MW,Delhi,2024,4,
2024-05-15,Wind,MW,Delhi,2024,5,
2024-06-15,Wind,MW,Delhi,2024,6,
2024-07-15,Wind,MW,Delhi,2024,7,
2024-08-15,Wind,MW,Delhi,2024,8,
2024-09-15,Wind,MW,Delhi,2024,9,
2024-10-15,Wind,MW,Delhi,2024,10,
2024-11-15,Wind,MW,Delhi,2024,11,
2024-12-15,Wind,MW,Delhi,2024,12,
2025-01-15,Wind,MW,Delhi,2025,1,
2025-02-15,Wind,MW,Delhi,2025,2,
2025-03-15,Wind,MW,Delhi,2025,3,
2025-04-15,Wind,MW,Delhi,2025,4,
2025-05-15,Wind,MW,Delhi,2025,5,
2025-06-15,Wind,MW,Delhi,2025,6,
2025-07-15,Wind,MW,Delhi,2025,7,
2025-08-15,Wind,MW,Delhi,2025,8,
2024-01-15,Small-Hydro,MW,Delhi,2024,1,
2024-02-15,Small-Hydro,MW,Delhi,2024,2,
2024-03-15,Small-Hydro,MW,Delhi,2024,3,
2024-04-15,Small-Hydro,MW,Delhi,2024,4,
2024-05-15,Small-Hydro,MW,Delhi,2024,5,
2024-06-15,Small-Hydro,MW,Delhi,2024,6,
2024-07-15,Small-Hydro,MW,Delhi,2024,7,
2024-08-15,Small-Hydro,MW,Delhi,2024,8,
2024-09-15,Small-Hydro,MW,Delhi,2024,9,
2024-10-15,Small-Hydro,MW,Delhi,2024,10,
2024-11-15,Small-Hydro,MW,Delhi,2024,11,
2024-12-15,Small-Hydro,MW,Delhi,2024,12,
2025-01-15,Small-Hydro,MW,Delhi,2025,1,
2025-02-15,Small-Hydro,MW,Delhi,2025,2,
2025-03-15,Small-Hydro,MW,Delhi,2025,3,
2025-04-15,Small-Hydro,MW,Delhi,2025,4,
2025-05-15,Small-Hydro,MW,Delhi,2025,5,
2025-06-15,Small-Hydro,MW,Delhi,2025,6,
2025-07-15,Small-Hydro,MW,Delhi,2025,7,
2025-08-15,Small-Hydro,MW,Delhi,2025,8,
2024-01-15,Bio Power,MW,Delhi,2024,1,84
2024-02-15,Bio Power,MW,Delhi,2024,2,84
2024-03-15,Bio Power,MW,Delhi,2024,3,84
2024-04-15,Bio Power,MW,Delhi,2024,4,84
2024-05-15,Bio Power,MW,Delhi,2024,5,84
2024-06-15,Bio Power,MW,Delhi,2024,6,84
2024-07-15,Bio Power,MW,Delhi,2024,7,84
2024-08-15,Bio Power,MW,Delhi,2024,8,84
2024-09-15,Bio Power,MW,Delhi,2024,9,84
2024-10-15,Bio Power,MW,Delhi,2024,10,84
2024-11-15,Bio Power,MW,Delhi,2024,11,84
2024-12-15,Bio Power,MW,Delhi,2024,12,84
2025-01-15,Bio Power,MW,Delhi,2025,1,84
2025-02-15,Bio Power,MW,Delhi,2025,2,84
2025-03-15,Bio Power,MW,Delhi,2025,3,84
2025-04-15,Bio Power,MW,Delhi,2025,4,84
2025-05-15,Bio Power,MW,Delhi,2025,5,84
2025-06-15,Bio Power,MW,Delhi,2025,6,84
2025-07-15,Bio Power,MW,Delhi,2025,7,84
2025-08-15,Bio Power,MW,Delhi,2025,8,84
2024-01-15,Coal,MW,West Bengal,2024,1,13247
2024-02-15,Coal,MW,West Bengal,2024,2,13247
2024-03-15,Coal,MW,West Bengal,2024,3,13247
2024-04-15,Coal,MW,West Bengal,2024,4,13247
2024-05-15,Coal,MW,West Bengal,2024,5,13247
2024-06-15,Coal,MW,West Bengal,2024,6,13247
2024-07-15,Coal,MW,West Bengal,2024,7,13247
2024-08-15,Coal,MW,West Bengal,2024,8,13247
2024-09-15,Coal,MW,West Bengal,2024,9,13247
2024-10-15,Coal,MW,West Bengal,2024,10,13247
2024-11-15,Coal,MW,West Bengal,2024,11,13247
2024-12-15,Coal,MW,West Bengal,2024,12,13247
2025-01-15,Coal,MW,West Bengal,2025,1,13247
2025-02-15,Coal,MW,West Bengal,2025,2,13247
2025-03-15,Coal,MW,West Bengal,2025,3,13247
2025-04-15,Coal,MW,West Bengal,2025,4,13247
2025-05-15,Coal,MW,West Bengal,2025,5,13247
2025-06-15,Coal,MW,West Bengal,2025,6,13247
2025-07-15,Coal,MW,West Bengal,2025,7,13247
2025-08-15,Coal,MW,West Bengal,2025,8,13247
2024-01-15,Oil & Gas,MW,West Bengal,2024,1,80
2024-02-15,Oil & Gas,MW,West Bengal,2024,2,80
2024-03-15,Oil & Gas,MW,West Bengal,2024,3,80
2024-04-15,Oil & Gas,MW,West Bengal,2024,4,80
2024-05-15,Oil & Gas,MW,West Bengal,2024,5,80
2024-06-15,Oil & Gas,MW,West Bengal,2024,6,80
2024-07-15,Oil & Gas,MW,West Bengal,2024,7,80
2024-08-15,Oil & Gas,MW,West Bengal,2024,8,80
2024-09-15,Oil & Gas,MW,West Bengal,2024,9,80
2024-10-15,Oil & Gas,MW,West Bengal,2024,10,80
2024-11-15,Oil & Gas,MW,West Bengal,2024,11,80
2024-12-15,Oil & Gas,MW,West Bengal,2024,12,80
2025-01-15,Oil & Gas,MW,West Bengal,2025,1,80
2025-02-15,Oil & Gas,MW,West Bengal,2025,2,80
2025-03-15,Oil & Gas,MW,West Bengal,2025,3,80
2025-04-15,Oil & Gas,MW,West Bengal,2025,4,
2025-05-15,Oil & Gas,MW,West Bengal,2025,5,
2025-06-15,Oil & Gas,MW,West Bengal,2025,6,
2025-07-15,Oil & Gas,MW,West Bengal,2025,7,
2025-08-15,Oil & Gas,MW,West Bengal,2025,8,
2024-01-15,Hydro,MW,West Bengal,2024,1,1341.2
2024-02-15,Hydro,MW,West Bengal,2024,2,1341.2
2024-03-15,Hydro,MW,West Bengal,2024,3,1341.2
2024-04-15,Hydro,MW,West Bengal,2024,4,1341.2
2024-05-15,Hydro,MW,West Bengal,2024,5,1341.2
2024-06-15,Hydro,MW,West Bengal,2024,6,1341.2
2024-07-15,Hydro,MW,West Bengal,2024,7,1341.2
2024-08-15,Hydro,MW,West Bengal,2024,8,1341.2
2024-09-15,Hydro,MW,West Bengal,2024,9,1341.2
2024-10-15,Hydro,MW,West Bengal,2024,10,1341.2
2024-11-15,Hydro,MW,West Bengal,2024,11,1341.2
2024-12-15,Hydro,MW,West Bengal,2024,12,1341.2
2025-01-15,Hydro,MW,West Bengal,2025,1,1341.2
2025-02-15,Hydro,MW,West Bengal,2025,2,1341.2
2025-03-15,Hydro,MW,West Bengal,2025,3,1341.2
2025-04-15,Hydro,MW,West Bengal,2025,4,1341.2
2025-05-15,Hydro,MW,West Bengal,2025,5,1341.2
2025-06-15,Hydro,MW,West Bengal,2025,6,1341.2
2025-07-15,Hydro,MW,West Bengal,2025,7,1341.2
2025-08-15,Hydro,MW,West Bengal,2025,8,1341.2
2024-01-15,Solar,MW,West Bengal,2024,1,194.07
2024-02-15,Solar,MW,West Bengal,2024,2,194.07
2024-03-15,Solar,MW,West Bengal,2024,3,194.07
2024-04-15,Solar,MW,West Bengal,2024,4,194.07
2024-05-15,Solar,MW,West Bengal,2024,5,194.07
2024-06-15,Solar,MW,West Bengal,2024,6,194.07
2024-07-15,Solar,MW,West Bengal,2024,7,197.97
2024-08-15,Solar,MW,West Bengal,2024,8,197.97
2024-09-15,Solar,MW,West Bengal,2024,9,310.47
2024-10-15,Solar,MW,West Bengal,2024,10,310.47
2024-11-15,Solar,MW,West Bengal,2024,11,310.47
2024-12-15,Solar,MW,West Bengal,2024,12,310.62
2025-01-15,Solar,MW,West Bengal,2025,1,310.62
2025-02-15,Solar,MW,West Bengal,2025,2,320.62
2025-03-15,Solar,MW,West Bengal,2025,3,320.62
2025-04-15,Solar,MW,West Bengal,2025,4,320.62
2025-05-15,Solar,MW,West Bengal,2025,5,320.62
2025-06-15,Solar,MW,West Bengal,2025,6,320.62
2025-07-15,Solar,MW,West Bengal,2025,7,320.62
2025-08-15,Solar,MW,West Bengal,2025,8,320.62
2024-01-15,Small-Hydro,MW,West Bengal,2024,1,98.5
2024-02-15,Small-Hydro,MW,West Bengal,2024,2,98.5
2024-03-15,Small-Hydro,MW,West Bengal,2024,3,98.5
2024-04-15,Small-Hydro,MW,West Bengal,2024,4,98.5
2024-05-15,Small-Hydro,MW,West Bengal,2024,5,98.5
2024-06-15,Small-Hydro,MW,West Bengal,2024,6,98.5
2024-07-15,Small-Hydro,MW,West Bengal,2024,7,98.5
2024-08-15,Small-Hydro,MW,West Bengal,2024,8,98.5
2024-09-15,Small-Hydro,MW,West Bengal,2024,9,98.5
2024-10-15,Small-Hydro,MW,West Bengal,2024,10,98.5
2024-11-15,Small-Hydro,MW,West Bengal,2024,11,98.5
2024-12-15,Small-Hydro,MW,West Bengal,2024,12,98.5
2025-01-15,Small-Hydro,MW,West Bengal,2025,1,98.5
2025-02-15,Small-Hydro,MW,West Bengal,2025,2,98.5
2025-03-15,Small-Hydro,MW,West Bengal,2025,3,98.5
2025-04-15,Small-Hydro,MW,West Bengal,2025,4,98.5
2025-05-15,Small-Hydro,MW,West Bengal,2025,5,98.5
2025-06-15,Small-Hydro,MW,West Bengal,2025,6,98.5
2025-07-15,Small-Hydro,MW,West Bengal,2025,7,98.5
2025-08-15,Small-Hydro,MW,West Bengal,2025,8,98.5
2024-01-15,Bio Power,MW,West Bengal,2024,1,343.46
2024-02-15,Bio Power,MW,West Bengal,2024,2,343.46
2024-03-15,Bio Power,MW,West Bengal,2024,3,348.36
2024-04-15,Bio Power,MW,West Bengal,2024,4,348.36
2024-05-15,Bio Power,MW,West Bengal,2024,5,348.36
2024-06-15,Bio Power,MW,West Bengal,2024,6,348.36
2024-07-15,Bio Power,MW,West Bengal,2024,7,348.36
2024-08-15,Bio Power,MW,West Bengal,2024,8,348.36
2024-09-15,Bio Power,MW,West Bengal,2024,9,348.36
2024-10-15,Bio Power,MW,West Bengal,2024,10,348.36
2024-11-15,Bio Power,MW,West Bengal,2024,11,348.36
2024-12-15,Bio Power,MW,West Bengal,2024,12,348.36
2025-01-15,Bio Power,MW,West Bengal,2025,1,348.36
2025-02-15,Bio Power,MW,West Bengal,2025,2,348.36
2025-03-15,Bio Power,MW,West Bengal,2025,3,351.86
2025-04-15,Bio Power,MW,West Bengal,2025,4,351.86
2025-05-15,Bio Power,MW,West Bengal,2025,5,351.86
2025-06-15,Bio Power,MW,West Bengal,2025,6,351.86
2025-07-15,Bio Power,MW,West Bengal,2025,7,351.86
2025-08-15,Bio Power,MW,West Bengal,2025,8,351.86
2024-01-15,Coal,MW,Sikkim,2024,1,
2024-02-15,Coal,MW,Sikkim,2024,2,
2024-03-15,Coal,MW,Sikkim,2024,3,
2024-04-15,Coal,MW,Sikkim,2024,4,
2024-05-15,Coal,MW,Sikkim,2024,5,
2024-06-15,Coal,MW,Sikkim,2024,6,
2024-07-15,Coal,MW,Sikkim,2024,7,
2024-08-15,Coal,MW,Sikkim,2024,8,
2024-09-15,Coal,MW,Sikkim,2024,9,
2024-10-15,Coal,MW,Sikkim,2024,10,
2024-11-15,Coal,MW,Sikkim,2024,11,
2024-12-15,Coal,MW,Sikkim,2024,12,
2025-01-15,Coal,MW,Sikkim,2025,1,
2025-02-15,Coal,MW,Sikkim,2025,2,
2025-03-15,Coal,MW,Sikkim,2025,3,
2025-04-15,Coal,MW,Sikkim,2025,4,
2025-05-15,Coal,MW,Sikkim,2025,5,
2025-06-15,Coal,MW,Sikkim,2025,6,
2025-07-15,Coal,MW,Sikkim,2025,7,
2025-08-15,Coal,MW,Sikkim,2025,8,
2024-01-15,Oil & Gas,MW,Sikkim,2024,1,
2024-02-15,Oil & Gas,MW,Sikkim,2024,2,
2024-03-15,Oil & Gas,MW,Sikkim,2024,3,
2024-04-15,Oil & Gas,MW,Sikkim,2024,4,
2024-05-15,Oil & Gas,MW,Sikkim,2024,5,
2024-06-15,Oil & Gas,MW,Sikkim,2024,6,
2024-07-15,Oil & Gas,MW,Sikkim,2024,7,
2024-08-15,Oil & Gas,MW,Sikkim,2024,8,
2024-09-15,Oil & Gas,MW,Sikkim,2024,9,
2024-10-15,Oil & Gas,MW,Sikkim,2024,10,
2024-11-15,Oil & Gas,MW,Sikkim,2024,11,
2024-12-15,Oil & Gas,MW,Sikkim,2024,12,
2025-01-15,Oil & Gas,MW,Sikkim,2025,1,
2025-02-15,Oil & Gas,MW,Sikkim,2025,2,
2025-03-15,Oil & Gas,MW,Sikkim,2025,3,
2025-04-15,Oil & Gas,MW,Sikkim,2025,4,
2025-05-15,Oil & Gas,MW,Sikkim,2025,5,
2025-06-15,Oil & Gas,MW,Sikkim,2025,6,
2025-07-15,Oil & Gas,MW,Sikkim,2025,7,
2025-08-15,Oil & Gas,MW,Sikkim,2025,8,
2024-01-15,Hydro,MW,Sikkim,2024,1,2282
2024-02-15,Hydro,MW,Sikkim,2024,2,2282
2024-03-15,Hydro,MW,Sikkim,2024,3,2282
2024-04-15,Hydro,MW,Sikkim,2024,4,2282
2024-05-15,Hydro,MW,Sikkim,2024,5,2282
2024-06-15,Hydro,MW,Sikkim,2024,6,2282
2024-07-15,Hydro,MW,Sikkim,2024,7,2282
2024-08-15,Hydro,MW,Sikkim,2024,8,2282
2024-09-15,Hydro,MW,Sikkim,2024,9,2282
2024-10-15,Hydro,MW,Sikkim,2024,10,2282
2024-11-15,Hydro,MW,Sikkim,2024,11,2282
2024-12-15,Hydro,MW,Sikkim,2024,12,2282
2025-01-15,Hydro,MW,Sikkim,2025,1,2282
2025-02-15,Hydro,MW,Sikkim,2025,2,2282
2025-03-15,Hydro,MW,Sikkim,2025,3,2282
2025-04-15,Hydro,MW,Sikkim,2025,4,2282
2025-05-15,Hydro,MW,Sikkim,2025,5,2282
2025-06-15,Hydro,MW,Sikkim,2025,6,2282
2025-07-15,Hydro,MW,Sikkim,2025,7,2282
2025-08-15,Hydro,MW,Sikkim,2025,8,2282
2024-01-15,Solar,MW,Sikkim,2024,1,4.68
2024-02-15,Solar,MW,Sikkim,2024,2,4.68
2024-03-15,Solar,MW,Sikkim,2024,3,7.04
2024-04-15,Solar,MW,Sikkim,2024,4,7.04
2024-05-15,Solar,MW,Sikkim,2024,5,7.04
2024-06-15,Solar,MW,Sikkim,2024,6,7.04
2024-07-15,Solar,MW,Sikkim,2024,7,7.56
2024-08-15,Solar,MW,Sikkim,2024,8,7.56
2024-09-15,Solar,MW,Sikkim,2024,9,7.56
2024-10-15,Solar,MW,Sikkim,2024,10,7.56
2024-11-15,Solar,MW,Sikkim,2024,11,7.56
2024-12-15,Solar,MW,Sikkim,2024,12,7.56
2025-01-15,Solar,MW,Sikkim,2025,1,7.56
2025-02-15,Solar,MW,Sikkim,2025,2,7.56
2025-03-15,Solar,MW,Sikkim,2025,3,7.56
2025-04-15,Solar,MW,Sikkim,2025,4,7.56
2025-05-15,Solar,MW,Sikkim,2025,5,7.56
2025-06-15,Solar,MW,Sikkim,2025,6,7.56
2025-07-15,Solar,MW,Sikkim,2025,7,7.56
2025-08-15,Solar,MW,Sikkim,2025,8,7.56
2024-01-15,Small-Hydro,MW,Sikkim,2024,1,55.11
2024-02-15,Small-Hydro,MW,Sikkim,2024,2,55.11
2024-03-15,Small-Hydro,MW,Sikkim,2024,3,55.11
2024-04-15,Small-Hydro,MW,Sikkim,2024,4,55.11
2024-05-15,Small-Hydro,MW,Sikkim,2024,5,55.11
2024-06-15,Small-Hydro,MW,Sikkim,2024,6,55.11
2024-07-15,Small-Hydro,MW,Sikkim,2024,7,55.11
2024-08-15,Small-Hydro,MW,Sikkim,2024,8,55.11
2024-09-15,Small-Hydro,MW,Sikkim,2024,9,55.11
2024-10-15,Small-Hydro,MW,Sikkim,2024,10,55.11
2024-11-15,Small-Hydro,MW,Sikkim,2024,11,55.11
2024-12-15,Small-Hydro,MW,Sikkim,2024,12,55.11
2025-01-15,Small-Hydro,MW,Sikkim,2025,1,55.11
2025-02-15,Small-Hydro,MW,Sikkim,2025,2,55.11
2025-03-15,Small-Hydro,MW,Sikkim,2025,3,55.11
2025-04-15,Small-Hydro,MW,Sikkim,2025,4,55.11
2025-05-15,Small-Hydro,MW,Sikkim,2025,5,55.11
2025-06-15,Small-Hydro,MW,Sikkim,2025,6,55.11
2025-07-15,Small-Hydro,MW,Sikkim,2025,7,55.11
2025-08-15,Small-Hydro,MW,Sikkim,2025,8,55.11
2024-01-15,Bio Power,MW,Sikkim,2024,1,
2024-02-15,Bio Power,MW,Sikkim,2024,2,
2024-03-15,Bio Power,MW,Sikkim,2024,3,
2024-04-15,Bio Power,MW,Sikkim,2024,4,
2024-05-15,Bio Power,MW,Sikkim,2024,5,
2024-06-15,Bio Power,MW,Sikkim,2024,6,
2024-07-15,Bio Power,MW,Sikkim,2024,7,
2024-08-15,Bio Power,MW,Sikkim,2024,8,
2024-09-15,Bio Power,MW,Sikkim,2024,9,
2024-10-15,Bio Power,MW,Sikkim,2024,10,
2024-11-15,Bio Power,MW,Sikkim,2024,11,
2024-12-15,Bio Power,MW,Sikkim,2024,12,
2025-01-15,Bio Power,MW,Sikkim,2025,1,
2025-02-15,Bio Power,MW,Sikkim,2025,2,
2025-03-15,Bio Power,MW,Sikkim,2025,3,
2025-04-15,Bio Power,MW,Sikkim,2025,4,
2025-05-15,Bio Power,MW,Sikkim,2025,5,
2025-06-15,Bio Power,MW,Sikkim,2025,6,
2025-07-15,Bio Power,MW,Sikkim,2025,7,
2025-08-15,Bio Power,MW,Sikkim,2025,8,
2024-01-15,Coal,MW,Bihar,2024,1,9060
2024-02-15,Coal,MW,Bihar,2024,2,9060
2024-03-15,Coal,MW,Bihar,2024,3,9060
2024-04-15,Coal,MW,Bihar,2024,4,9060
2024-05-15,Coal,MW,Bihar,2024,5,9060
2024-06-15,Coal,MW,Bihar,2024,6,9060
2024-07-15,Coal,MW,Bihar,2024,7,9060
2024-08-15,Coal,MW,Bihar,2024,8,9060
2024-09-15,Coal,MW,Bihar,2024,9,9060
2024-10-15,Coal,MW,Bihar,2024,10,9060
2024-11-15,Coal,MW,Bihar,2024,11,9060
2024-12-15,Coal,MW,Bihar,2024,12,9060
2025-01-15,Coal,MW,Bihar,2025,1,9060
2025-02-15,Coal,MW,Bihar,2025,2,9060
2025-03-15,Coal,MW,Bihar,2025,3,9060
2025-04-15,Coal,MW,Bihar,2025,4,8850
2025-05-15,Coal,MW,Bihar,2025,5,8850
2025-06-15,Coal,MW,Bihar,2025,6,9510
2025-07-15,Coal,MW,Bihar,2025,7,9510
2025-08-15,Coal,MW,Bihar,2025,8,9510
2024-01-15,Oil & Gas,MW,Bihar,2024,1,
2024-02-15,Oil & Gas,MW,Bihar,2024,2,
2024-03-15,Oil & Gas,MW,Bihar,2024,3,
2024-04-15,Oil & Gas,MW,Bihar,2024,4,
2024-05-15,Oil & Gas,MW,Bihar,2024,5,
2024-06-15,Oil & Gas,MW,Bihar,2024,6,
2024-07-15,Oil & Gas,MW,Bihar,2024,7,
2024-08-15,Oil & Gas,MW,Bihar,2024,8,
2024-09-15,Oil & Gas,MW,Bihar,2024,9,
2024-10-15,Oil & Gas,MW,Bihar,2024,10,
2024-11-15,Oil & Gas,MW,Bihar,2024,11,
2024-12-15,Oil & Gas,MW,Bihar,2024,12,
2025-01-15,Oil & Gas,MW,Bihar,2025,1,
2025-02-15,Oil & Gas,MW,Bihar,2025,2,
2025-03-15,Oil & Gas,MW,Bihar,2025,3,
2025-04-15,Oil & Gas,MW,Bihar,2025,4,
2025-05-15,Oil & Gas,MW,Bihar,2025,5,
2025-06-15,Oil & Gas,MW,Bihar,2025,6,
2025-07-15,Oil & Gas,MW,Bihar,2025,7,
2025-08-15,Oil & Gas,MW,Bihar,2025,8,
2024-01-15,Hydro,MW,Bihar,2024,1,
2024-02-15,Hydro,MW,Bihar,2024,2,
2024-03-15,Hydro,MW,Bihar,2024,3,
2024-04-15,Hydro,MW,Bihar,2024,4,
2024-05-15,Hydro,MW,Bihar,2024,5,
2024-06-15,Hydro,MW,Bihar,2024,6,
2024-07-15,Hydro,MW,Bihar,2024,7,
2024-08-15,Hydro,MW,Bihar,2024,8,
2024-09-15,Hydro,MW,Bihar,2024,9,
2024-10-15,Hydro,MW,Bihar,2024,10,
2024-11-15,Hydro,MW,Bihar,2024,11,
2024-12-15,Hydro,MW,Bihar,2024,12,
2025-01-15,Hydro,MW,Bihar,2025,1,
2025-02-15,Hydro,MW,Bihar,2025,2,
2025-03-15,Hydro,MW,Bihar,2025,3,
2025-04-15,Hydro,MW,Bihar,2025,4,
2025-05-15,Hydro,MW,Bihar,2025,5,
2025-06-15,Hydro,MW,Bihar,2025,6,
2025-07-15,Hydro,MW,Bihar,2025,7,
2025-08-15,Hydro,MW,Bihar,2025,8,
2024-01-15,Solar,MW,Bihar,2024,1,223.55
2024-02-15,Solar,MW,Bihar,2024,2,223.55
2024-03-15,Solar,MW,Bihar,2024,3,239.23
2024-04-15,Solar,MW,Bihar,2024,4,239.23
2024-05-15,Solar,MW,Bihar,2024,5,239.23
2024-06-15,Solar,MW,Bihar,2024,6,239.23
2024-07-15,Solar,MW,Bihar,2024,7,239.23
2024-08-15,Solar,MW,Bihar,2024,8,239.23
2024-09-15,Solar,MW,Bihar,2024,9,245.17
2024-10-15,Solar,MW,Bihar,2024,10,257.34
2024-11-15,Solar,MW,Bihar,2024,11,267
2024-12-15,Solar,MW,Bihar,2024,12,317.04
2025-01-15,Solar,MW,Bihar,2025,1,317.04
2025-02-15,Solar,MW,Bihar,2025,2,319.44
2025-03-15,Solar,MW,Bihar,2025,3,328.34
2025-04-15,Solar,MW,Bihar,2025,4,328.34
2025-05-15,Solar,MW,Bihar,2025,5,328.34
2025-06-15,Solar,MW,Bihar,2025,6,328.34
2025-07-15,Solar,MW,Bihar,2025,7,411.14
2025-08-15,Solar,MW,Bihar,2025,8,411.14
2024-01-15,Small-Hydro,MW,Bihar,2024,1,70.7
2024-02-15,Small-Hydro,MW,Bihar,2024,2,70.7
2024-03-15,Small-Hydro,MW,Bihar,2024,3,70.7
2024-04-15,Small-Hydro,MW,Bihar,2024,4,70.7
2024-05-15,Small-Hydro,MW,Bihar,2024,5,70.7
2024-06-15,Small-Hydro,MW,Bihar,2024,6,70.7
2024-07-15,Small-Hydro,MW,Bihar,2024,7,70.7
2024-08-15,Small-Hydro,MW,Bihar,2024,8,70.7
2024-09-15,Small-Hydro,MW,Bihar,2024,9,70.7
2024-10-15,Small-Hydro,MW,Bihar,2024,10,70.7
2024-11-15,Small-Hydro,MW,Bihar,2024,11,70.7
2024-12-15,Small-Hydro,MW,Bihar,2024,12,70.7
2025-01-15,Small-Hydro,MW,Bihar,2025,1,70.7
